place_id,data_id,title,address,lat,lon,type,rating,reviews_count,url,search_query,start_offset,serpapi_search_id,unique_key
ChIJrSTbF0CLMW0RfKhojQI8NEE,0x6d318b4017db24ad:0x41343c028d68a87c,Riverside Market,"96 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.533841699999996,172.6339121,Market,4.7,6777.0,,"food court in Christchurch, New Zealand",0,6915066809a51a3fe9ca6400,ChIJrSTbF0CLMW0RfKhojQI8NEE
ChIJ715FmhiKMW0R3l3ead1fVoc,0x6d318a189a455eef:0x87565fdd69de5dde,Little High Eatery,"255 Saint Asaph Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5357834,172.6409297,Restaurant,4.6,4772.0,,"thai restaurant in Christchurch, New Zealand",20,691506ae4707f16394f2337e,ChIJ715FmhiKMW0R3l3ead1fVoc
ChIJz60V9fKKMW0RLDzCMwHWodA,0x6d318af2f515adcf:0xd0a1d60133c23c2c,McDonald's Riccarton,"CNR RICCARTON RD & MATIPO ST, 155 Riccarton Road, Riccarton, Christchurch 8041, New Zealand",-43.5302867,172.5959612,Fast food restaurant,3.7,3414.0,,"food court in Christchurch, New Zealand",20,6915066cb8b4a5b27f411dfb,ChIJz60V9fKKMW0RLDzCMwHWodA
ChIJtzj1dyKKMW0RuJVAoQ7qpmc,0x6d318a2277f538b7:0x67a6ea0ea14095b8,C1 Espresso,"Old Post & Telegraph, Office building 185 High Street, Christchurch Central City, Christchurch 8142, New Zealand",-43.535122199999996,172.6405361,Cafe,4.3,3300.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJtzj1dyKKMW0RuJVAoQ7qpmc
ChIJS9eZVjyKMW0R-LmTqSCw23U,0x6d318a3c5699d74b:0x75dbb020a993b9f8,The Rockpool Bar,"85 Hereford Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.531926899999995,172.63459039999998,Bar & grill,4.2,2757.0,,"bars in Christchurch, New Zealand",0,6915061fcc56d3342f0925f9,ChIJS9eZVjyKMW0R-LmTqSCw23U
ChIJ78Zg4HOLMW0Rbh5zuS_Mdc8,0x6d318b73e060c6ef:0xcf75cc2fb9731e6e,Smokey T's,"314 Cashel Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5333865,172.6481111,Barbecue restaurant,4.8,2423.0,,"food in Christchurch, New Zealand",40,69150657f7ae8d134c3621bd,ChIJ78Zg4HOLMW0Rbh5zuS_Mdc8
ChIJBV_ck_SKMW0RgIWgFz4arWs,0x6d318af493dc5f05:0x6bad1a3e17a08580,Drexel's Breakfast Restaurant,"Rotherham Street, Riccarton, Christchurch 8041, New Zealand",-43.5313356,172.6007969,Breakfast restaurant,4.5,2415.0,,"food in Christchurch, New Zealand",60,6915065bee028abce4cacf1d,ChIJBV_ck_SKMW0RgIWgFz4arWs
ChIJ9XtNIxqKMW0Rm9tQ--IE0bc,0x6d318a1a234d7bf5:0xb7d104e2fb50db9b,Denny’s Christchurch,"382 Moorhouse Avenue, Christchurch Central City, Christchurch 8011, New Zealand",-43.5402689,172.6391976,Restaurant,3.7,2328.0,,"food in Christchurch, New Zealand",100,69150664c20348a767a5d541,ChIJ9XtNIxqKMW0Rm9tQ--IE0bc
ChIJH_O_RHuKMW0RCvLw0V-VwbE,0x6d318a7b44bff31f:0xb1c1955fd1f0f20a,Addington Coffee Co-op,"297 Lincoln Road, Addington, Christchurch 8024, New Zealand",-43.5435459,172.6114217,Cafe,4.7,2269.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJH_O_RHuKMW0RCvLw0V-VwbE
ChIJfRZHbYiJMW0RdvViupy0e38,0x6d3189886d47167d:0x7f7bb49cba62f576,Pomeroy's Old Brewery Inn,"292 Kilmore Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5267391,172.6496697,Restaurant,4.7,2260.0,,"restaurants in Christchurch, New Zealand",60,691504c127133264efad5ce1,ChIJfRZHbYiJMW0RdvViupy0e38
ChIJyWuAlj6KMW0RJoEgBUNTpUY,0x6d318a3e96806bc9:0x46a5534305208126,Fiddlesticks Restaurant and Bar,"Corner of Worcester Boulevard &, Montreal Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.5311302,172.6308611,Restaurant,4.5,2151.0,,"food court in Christchurch, New Zealand",0,6915066809a51a3fe9ca6400,ChIJyWuAlj6KMW0RJoEgBUNTpUY
ChIJu0IebDeKMW0R3QVjCdAp5Ow,0x6d318a376c1e42bb:0xece429d0096305dd,Diner 66 Christchurch,"88 Victoria Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.5237783,172.6303609,American restaurant,4.1,2140.0,,"food in Christchurch, New Zealand",20,6915065332f11d73f8fd5e65,ChIJu0IebDeKMW0R3QVjCdAp5Ow
ChIJ9Sy6qDeKMW0R9VU19Pt-Tms,0x6d318a37a8ba2cf5:0x6b4e7efbf43555f5,King of Snake,"Level 1/79 Cashel Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5329985,172.63406619999998,Restaurant,4.7,1982.0,,"restaurants in Christchurch, New Zealand",0,691504b4f5c2f87c4863c1f7,ChIJ9Sy6qDeKMW0R9VU19Pt-Tms
ChIJHyEq6hiKMW0RfoienDiVrCI,0x6d318a18ea2a211f:0x22ac95389c9e887e,Unknown Chapter Coffee Roasters,"254 Saint Asaph Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5365399,172.6414496,Cafe,4.7,1951.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJHyEq6hiKMW0RfoienDiVrCI
ChIJZ_nfDtiJMW0R5uNUfVulAO4,0x6d3189d80edff967:0xee00a55b7d54e3e6,Cassels The Brewery Bar & Restaurant,"3 Garlands Road, Woolston, Christchurch 8024, New Zealand",-43.5568617,172.68041019999998,Restaurant,4.5,1926.0,,"pizza in Christchurch, New Zealand",20,69150679f965619d9a4ee9ac,ChIJZ_nfDtiJMW0R5uNUfVulAO4
ChIJ-VFSwCSKMW0Ravlz2-ykUCk,0x6d318a24c05251f9:0x2950a4ecdb73f96a,Casa Publica,"180 Armagh Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.528869799999995,172.6388306,Restaurant,4.5,1918.0,,"bars in Christchurch, New Zealand",80,691506303047f3057eaf98e1,ChIJ-VFSwCSKMW0Ravlz2-ykUCk
ChIJCyemcyKKMW0RgxFLkBkBVFw,0x6d318a2273a6270b:0x5c540119904b1183,Dux Central,"144 Lichfield Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.534633,172.6414591,Bar,4.3,1900.0,,"food in Christchurch, New Zealand",80,6915065f23df78c9da77a141,ChIJCyemcyKKMW0RgxFLkBkBVFw
ChIJdYoJTpGJMW0RuMGyQ_5csZU,0x6d3189914e098a75:0x95b15cfe43b2c1b8,Under The Red Verandah,"29 Tancred Street, Linwood, Christchurch 8011, New Zealand",-43.5312702,172.66423849999998,Cafe,4.6,1859.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJdYoJTpGJMW0RuMGyQ_5csZU
ChIJm8vZxNuLMW0RHTx1vlMuZno,0x6d318bdbc4d9cb9b:0x7a662e53be753c1d,Kaiser Brew Garden,"Riverside Market Level 1/96 Oxford Terrace, Christchurch CBD, Christchurch 8011, New Zealand",-43.5339086,172.6338017,Bar,4.7,1839.0,,"bars in Christchurch, New Zealand",0,6915061fcc56d3342f0925f9,ChIJm8vZxNuLMW0RHTx1vlMuZno
ChIJ6T-ALy8gMm0RwOw4yGo0LcQ,0x6d32202f2f803fe9:0xc42d346ac838ecc0,"The Old Vicarage Cafe, Restaurant & Bar","335 Halswell Road, Halswell, Christchurch 8025, New Zealand",-43.5800896,172.56802059999998,New Zealand restaurant,4.4,1805.0,,"bars in Christchurch, New Zealand",100,6915063471b49242e9c23e75,ChIJ6T-ALy8gMm0RwOw4yGo0LcQ
ChIJFcWbKRmKMW0RAC54zYpuSio,0x6d318a19299bc515:0x2a4a6e8acd782e00,Black Betty Cafe,"165 Madras Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.537641799999996,172.64235639999998,Cafe,4.6,1792.0,,"thai restaurant in Christchurch, New Zealand",100,691506be32f11d5f72b1286e,ChIJFcWbKRmKMW0RAC54zYpuSio
ChIJg7WktiWLMW0RD5xMuEn2nQE,0x6d318b25b6a4b583:0x19df649b84c9c0f,Hikari Sushi Train,"96 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.5337244,172.6338886,Japanese restaurant,4.8,1782.0,,"japanese restaurant in Christchurch, New Zealand",0,691506c373d224b8f8a86b78,ChIJg7WktiWLMW0RD5xMuEn2nQE
ChIJf187CjeKMW0RU_PA5W7IAoM,0x6d318a370a3b5f7f:0x8302c86ee5c0f353,Mexicano's,"131 Victoria Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.523376299999995,172.629649,Mexican restaurant,4.4,1766.0,,"restaurants in Christchurch, New Zealand",40,691504bc05bb59bb59ebd5b1,ChIJf187CjeKMW0RU_PA5W7IAoM
ChIJZRTXibSLMW0RVGfTAAwX6G4,0x6d318bb489d71465:0x6ee8170c00d36754,Tutto Bene,"192 Papanui Road, St Albans, Christchurch 8014, New Zealand",-43.5122469,172.62216479999998,Italian restaurant,4.5,1711.0,,"food in Christchurch, New Zealand",40,69150657f7ae8d134c3621bd,ChIJZRTXibSLMW0RVGfTAAwX6G4
ChIJs1hbUiGKMW0RpEbiAchchGY,0x6d318a21525b58b3:0x66845cc801e246a4,Bloody Mary's,"30 Latimer Square, Christchurch Central City, Christchurch 8011, New Zealand",-43.5306305,172.6435319,Bar & grill,4.4,1709.0,,"restaurants in Christchurch, New Zealand",0,691504b4f5c2f87c4863c1f7,ChIJs1hbUiGKMW0RpEbiAchchGY
ChIJpYdOvCSKMW0RG29wSi_Yu_Q,0x6d318a24bc4e87a5:0xf4bbd82f4a706f1b,New Regent Street Precinct,"Christchurch Central City, Christchurch 8011, New Zealand",-43.5290451,172.63871759999998,Shopping mall,4.5,1690.0,,"food court in Christchurch, New Zealand",0,6915066809a51a3fe9ca6400,ChIJpYdOvCSKMW0RG29wSi_Yu_Q
ChIJ-xKFcWmLMW0RM_kBgFMJQQQ,0x6d318b69718512fb:0x44109538001f933,Tavern Harewood,"333 Harewood Road, Bishopdale, Christchurch 8053, New Zealand",-43.488244099999996,172.5861031,Bar,4.4,1689.0,,"bars in Christchurch, New Zealand",20,6915062371577f928e831715,ChIJ-xKFcWmLMW0RM_kBgFMJQQQ
ChIJX7h0UA6KMW0RODR1JMo3od0,0x6d318a0e5074b85f:0xdda137ca24753438,Hello Sunday,"6 Elgin Street, Sydenham, Christchurch 8023, New Zealand",-43.5459141,172.63417959999998,Restaurant,4.6,1683.0,,"restaurants in Christchurch, New Zealand",0,691504b4f5c2f87c4863c1f7,ChIJX7h0UA6KMW0RODR1JMo3od0
ChIJ8ad5mDqKMW0R1b6AD2BFqxg,0x6d318a3a9879a7f1:0x18ab45600f80bed5,Strawberry Fare,"15 Bealey Avenue, Merivale, Christchurch 8013, New Zealand",-43.520460899999996,172.62616309999999,Restaurant,4.5,1680.0,,"restaurants in Christchurch, New Zealand",0,691504b4f5c2f87c4863c1f7,ChIJ8ad5mDqKMW0R1b6AD2BFqxg
ChIJyxGQEDaKMW0Rv4KuYKsonNA,0x6d318a36109011cb:0xd09c28ab60ae82bf,Carlton Bar & Steakhouse,"1 Papanui Road, Merivale, Christchurch 8014, New Zealand",-43.5204838,172.6274846,Bar,4.2,1661.0,,"bars in Christchurch, New Zealand",100,6915063471b49242e9c23e75,ChIJyxGQEDaKMW0Rv4KuYKsonNA
ChIJn5gxTTyKMW0RZtX-W48EWE4,0x6d318a3c4d31989f:0x4e58048f5bfed566,Fat Eddie's,"Level 1/76 Hereford Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.532351999999996,172.6341137,Live music bar,4.1,1658.0,,"bars in Christchurch, New Zealand",20,6915062371577f928e831715,ChIJn5gxTTyKMW0RZtX-W48EWE4
ChIJBYIyYwiKMW0RpSIF21kkdvY,0x6d318a0863328205:0xf6762459db0522a5,KFC Colombo Street,"258 Colombo Street, Sydenham, Christchurch 8023, New Zealand",-43.5518517,172.6370258,Chicken restaurant,3.1,1657.0,,"takeaways in Christchurch, New Zealand",100,6915064abd1731b09aa0da67,ChIJBYIyYwiKMW0RpSIF21kkdvY
ChIJe5Pv-zmKMW0RDQH2nTjsmTQ,0x6d318a39fbef937b:0x3499ec389df6010d,The Bog,"50 Victoria Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.525329899999996,172.6320738,Irish pub,4.4,1653.0,,"food in Christchurch, New Zealand",80,6915065f23df78c9da77a141,ChIJe5Pv-zmKMW0RDQH2nTjsmTQ
ChIJje_0ECOKMW0RjM_HARKA2RM,0x6d318a2310f4ef8d:0x13d9801201c7cf8c,Mexico Christchurch,"203 Manchester Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5318749,172.6393723,Mexican restaurant,4.1,1601.0,,"restaurants in Christchurch, New Zealand",80,691504c5f05275d176ff0c06,ChIJje_0ECOKMW0RjM_HARKA2RM
ChIJcw1pP46KMW0RoBRzcP-0PYI,0x6d318a8e3f690d73:0x823db4ff707314a0,Madam Kwong's Restaurant,"3/155 Blenheim Road, Riccarton, Christchurch 8041, New Zealand",-43.5383506,172.595651,Chinese restaurant,3.8,1565.0,,"takeaways in Christchurch, New Zealand",20,6915063cd02d2aa8ebe23f86,ChIJcw1pP46KMW0RoBRzcP-0PYI
ChIJBV_ck_SKMW0RNLfKwblW0L0,0x6d318af493dc5f05:0xbdd056b9c1cab734,The Fox,"28 Rotherham Street, Riccarton, Christchurch 8041, New Zealand",-43.5303781,172.6006765,Bar,4.3,1563.0,,"bars in Christchurch, New Zealand",20,6915062371577f928e831715,ChIJBV_ck_SKMW0RNLfKwblW0L0
ChIJheodFfKLMW0R3tJZx57PWOg,0x6d318bf2151dea85:0xe858cf9ec759d2de,Chiwahwah Mexican Cantina Bar,"136 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.5324671,172.6340362,Restaurant,4.5,1534.0,,"restaurants in Christchurch, New Zealand",20,691504b8a8dce669c3481fee,ChIJheodFfKLMW0R3tJZx57PWOg
ChIJlQue4HGJMW0Rj-iU8ECSqQM,0x6d318971e09e0b95:0x3a99240f094e88f,Fox & Ferret,"Palms Shopping Centre, 1 New Brighton Road, Shirley, Christchurch 8061, New Zealand",-43.5077189,172.6639851,Pub,4.2,1533.0,,"bars in Christchurch, New Zealand",20,6915062371577f928e831715,ChIJlQue4HGJMW0Rj-iU8ECSqQM
ChIJ037kSCOKMW0RnFE4xqLeJMA,0x6d318a2348e47ed3:0xc024dea2c638519c,O.G.B Bar & Restaurant,"28 Cathedral Square, Christchurch Central City, Christchurch 8011, New Zealand",-43.531140199999996,172.63802909999998,Restaurant,4.6,1522.0,,"restaurants in Christchurch, New Zealand",20,691504b8a8dce669c3481fee,ChIJ037kSCOKMW0RnFE4xqLeJMA
ChIJJZqEvDqKMW0RQAN5ohhalss,0x6d318a3abc849a25:0xcb965a18a2790340,Cafe Valentino,"168 Saint Asaph Street, Christchurch Central City, Christchurch 8013, New Zealand",-43.536499299999996,172.6356078,Italian restaurant,4.3,1518.0,,"restaurants in Christchurch, New Zealand",20,691504b8a8dce669c3481fee,ChIJJZqEvDqKMW0RQAN5ohhalss
ChIJj6DGbYiJMW0Rm22OGA0bGpM,0x6d3189886dc6a08f:0x931a1b0d188e6d9b,Little Poms cafe,"294 Kilmore Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5267285,172.64996639999998,Cafe,4.6,1517.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJj6DGbYiJMW0Rm22OGA0bGpM
ChIJpdfGioSJMW0RSjez4IlEP7c,0x6d3189848ac6d7a5:0xb73f4489e0b3374a,"Burger Station - Best Burgers in Christchurch, NZ","96 Riccarton Road, Riccarton, Christchurch 8041, New Zealand",-43.5295031,172.6010215,Hamburger restaurant,4.7,1510.0,,"food in Christchurch, New Zealand",40,69150657f7ae8d134c3621bd,ChIJpdfGioSJMW0RSjez4IlEP7c
ChIJPbkZdXz1MW0RCHl1T5Nu--Q,0x6d31f57c7519b93d:0xe4fb6e934f757908,Hornby Club,"17 Carmen Road, Hornby, Christchurch 8042, New Zealand",-43.542028699999996,172.5255324,Bar,4.3,1507.0,,"bars in Christchurch, New Zealand",100,6915063471b49242e9c23e75,ChIJPbkZdXz1MW0RCHl1T5Nu--Q
ChIJ38V-3SuKMW0RGKh7-620wMg,0x6d318a2bdd7ec5df:0xc8c0b4adfb7ba818,The Bealey,"263 Bealey Avenue, Christchurch Central City, Christchurch 8013, New Zealand",-43.520551999999995,172.64429429999998,Restaurant,4.1,1499.0,,"food in Christchurch, New Zealand",80,6915065f23df78c9da77a141,ChIJ38V-3SuKMW0RGKh7-620wMg
ChIJUb-b0F6KMW0RfpU-5ucKrz0,0x6d318a5ed09bbf51:0x3daf0ae7e63e957e,Dux Dine,"28 Riccarton Road, Riccarton, Christchurch 8014, New Zealand",-43.528824,172.60823159999998,Restaurant,4.3,1495.0,,"food in Christchurch, New Zealand",0,6915064e3d34ddbd65a62c9a,ChIJUb-b0F6KMW0RfpU-5ucKrz0
ChIJ8Ra9VlyLMW0RBYTa0ub9D1s,0x6d318b5c56bd16f1:0x5b0ffde6d2da8405,The Little Fiddle,"132 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.5325813,172.63439879999999,Irish pub,4.4,1474.0,,"food in Christchurch, New Zealand",60,6915065bee028abce4cacf1d,ChIJ8Ra9VlyLMW0RBYTa0ub9D1s
ChIJYYKShDMhMm0RPZFkFXxn10s,0x6d32213384928261:0x4bd7677c1564913d,Sign of the Kiwi Cafe,"Summit Road, Governors Bay 8971, New Zealand",-43.606494399999995,172.6452977,Cafe,4.5,1464.0,,"cafes in Christchurch, New Zealand",20,6915060c231ffe5bb755510e,ChIJYYKShDMhMm0RPZFkFXxn10s
ChIJdwDALxmKMW0ROSyergrn4Dw,0x6d318a192fc00077:0x3ce0e70aae9e2c39,Winnie Bagoes City,"40 Welles Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5370881,172.6388486,Pizza restaurant,4.3,1443.0,,"pizza in Christchurch, New Zealand",0,69150675079a2bbb4a1e2be0,ChIJdwDALxmKMW0ROSyergrn4Dw
ChIJFbTcmxmKMW0RQd_oyHxqDKk,0x6d318a199bdcb415:0xa90c6a7cc8e8df41,Lone Star Manchester Street,"26 Manchester Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5388058,172.6398712,Restaurant,4.3,1440.0,,"food in Christchurch, New Zealand",100,69150664c20348a767a5d541,ChIJFbTcmxmKMW0RQd_oyHxqDKk
ChIJ25i9chCKMW0RKGdAzPViHU4,0x6d318a1072bd98db:0x4e1d62f5cc406728,"Bikanervala Indian Sweets, Restaurant & Takeaway","458 Colombo Street, Sydenham, Christchurch 8023, New Zealand",-43.543058699999996,172.6369192,Restaurant,4.2,1416.0,,"indian restaurant in Christchurch, New Zealand",60,691506e7556ce3627c5e66e1,ChIJ25i9chCKMW0RKGdAzPViHU4
ChIJo7CqjJOLMW0RunHb-nTBIp0,0x6d318b938caab0a3:0x9d22c174fadb71ba,Costas Taverna Greek Restaurant and Ouzo Bar,"3/478 Cranford Street, Redwood, Christchurch 8051, New Zealand",-43.4904042,172.6226099,Greek restaurant,4.6,1404.0,,"restaurants in Christchurch, New Zealand",20,691504b8a8dce669c3481fee,ChIJo7CqjJOLMW0RunHb-nTBIp0
ChIJQ-aImSmIMW0RH8E8T2dY5rM,0x6d3188299988e643:0xb3e658674f3cc11f,Winnie Bagoes Ferrymead,"2 Waterman Place, Ferrymead, Christchurch 8023, New Zealand",-43.5560854,172.6979845,Pizza restaurant,4.5,1385.0,,"pizza in Christchurch, New Zealand",20,69150679f965619d9a4ee9ac,ChIJQ-aImSmIMW0RH8E8T2dY5rM
ChIJ3fXxRhiKMW0Rt8-WUdG1Y_Y,0x6d318a1846f1f5dd:0xf663b5d15196cfb7,Coriander's City,"222 Saint Asaph Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5364947,172.6391425,Indian restaurant,4.1,1338.0,,"restaurants in Christchurch, New Zealand",60,691504c127133264efad5ce1,ChIJ3fXxRhiKMW0Rt8-WUdG1Y_Y
ChIJqfAXpCSKMW0RUdOr1swtHFM,0x6d318a24a417f0a9:0x531c2dccd6abd351,Francesca's Italian Kitchen Christchurch,"149 Gloucester Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.529737399999995,172.6384714,Restaurant,4.5,1302.0,,"food in Christchurch, New Zealand",40,69150657f7ae8d134c3621bd,ChIJqfAXpCSKMW0RUdOr1swtHFM
ChIJUdklZkqLMW0R4rwsz8mo50I,0x6d318b4a6625d951:0x42e7a8c9cf2cbce2,Strange Bandit by Luciano,"175 Roydvale Avenue, Burnside, Christchurch 8053, New Zealand",-43.490990499999995,172.565155,Cafe,4.6,1301.0,,"cafes in Christchurch, New Zealand",0,691506083f79e87caa276cf7,ChIJUdklZkqLMW0R4rwsz8mo50I
ChIJ8b3MA6GLMW0R2oKMZpV6dXk,0x6d318ba103ccbdf1:0x79757a95668c82da,Brazooka - BBQ Brazil,"505A Papanui Road, Papanui, Christchurch 8053, New Zealand",-43.4973234,172.60786589999998,Barbecue restaurant,4.7,1271.0,,"restaurants in Christchurch, New Zealand",20,691504b8a8dce669c3481fee,ChIJ8b3MA6GLMW0R2oKMZpV6dXk
ChIJmZ8LpF6KMW0RVKh2bM-C2sg,0x6d318a5ea40b9f99:0xc8da82cf6c76a854,Thai Orchid Restaurant,"21 Riccarton Road, Riccarton, Christchurch 8011, New Zealand",-43.5291456,172.610111,Thai restaurant,4.5,1264.0,,"restaurants in Christchurch, New Zealand",20,691504b8a8dce669c3481fee,ChIJmZ8LpF6KMW0RVKh2bM-C2sg
ChIJbRyWPzaKMW0RfoBY-lHy0fs,0x6d318a363f961c6d:0xfbd1f251fa58807e,Smash Palace,"172 High Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5346025,172.6406209,Bar,4.6,1227.0,,"bars in Christchurch, New Zealand",0,6915061fcc56d3342f0925f9,ChIJbRyWPzaKMW0RfoBY-lHy0fs
ChIJcTuIILIgMm0RItweQ0s6LKs,0x6d3220b220883b71:0xab2c3a4b431edc22,The Birdwood,"76 Malcolm Avenue, Beckenham, Christchurch 8023, New Zealand",-43.5651909,172.6429914,Pizza restaurant,4.6,1226.0,,"pizza in Christchurch, New Zealand",0,69150675079a2bbb4a1e2be0,ChIJcTuIILIgMm0RItweQ0s6LKs
ChIJN30HMHuKMW0RDsSQtDoXNQ0,0x6d318a7b30077d37:0xd35173ab490c40e,Afghan Restaurant,"318 Lincoln Road, Addington, Christchurch 8024, New Zealand",-43.543308499999995,172.61256899999998,Afghan restaurant,4.7,1225.0,,"asian restaurant in Christchurch, New Zealand",100,691506a6bdfe49c1e9237faa,ChIJN30HMHuKMW0RDsSQtDoXNQ0
ChIJm59Q-3yJMW0Ri3JTEidfVeY,0x6d31897cfb509f9b:0xe6555f271253728b,Pizza Hut,"205 Hills Road, Edgeware, Christchurch 8013, New Zealand",-43.508747,172.6514956,Pizza restaurant,4.0,1211.0,,"takeaways in Christchurch, New Zealand",100,6915064abd1731b09aa0da67,ChIJm59Q-3yJMW0Ri3JTEidfVeY
ChIJLyEcmxeKMW0RBm6xVbBEnY0,0x6d318a179b1c212f:0x8d9d44b055b16e06,Joyful Restaurant,"102 Riccarton Road, Riccarton, Christchurch 8041, New Zealand",-43.529590899999995,172.60086379999998,Chinese restaurant,4.3,1209.0,,"thai restaurant in Christchurch, New Zealand",80,691506ba0676dc85e64103b2,ChIJLyEcmxeKMW0RBm6xVbBEnY0
ChIJ17Y7e7SLMW0R2dgOVd9YByU,0x6d318bb47b3bb6d7:0x250758df550ed8d9,No.4 Bar and Restaurant,"4 Mansfield Avenue, St Albans, Christchurch 8014, New Zealand",-43.5117155,172.6220167,Bar,4.4,1203.0,,"bars in Christchurch, New Zealand",0,6915061fcc56d3342f0925f9,ChIJ17Y7e7SLMW0R2dgOVd9YByU
ChIJ715FmhiKMW0RKNd8lxvwz80,0x6d318a189a455eef:0xcdcff01b977cd728,Bacon Bros Burgers,"181 High Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5358069,172.6408553,Hamburger restaurant,4.5,1195.0,,"food in Christchurch, New Zealand",20,6915065332f11d73f8fd5e65,ChIJ715FmhiKMW0RKNd8lxvwz80
ChIJAy7iAy_1MW0R5SxaQAOwUho,0x6d31f52f03e22e03:0x1a52b003405a2ce5,The Avonhead Tavern and One Good Horse Restaurant,"120 Withells Road, Avonhead, Christchurch 8042, New Zealand",-43.5170017,172.55366999999998,Bar,4.2,1191.0,,"bars in Christchurch, New Zealand",40,6915062750d43e018eff46ef,ChIJAy7iAy_1MW0R5SxaQAOwUho
ChIJebMVcBeKMW0RnqZ4Pk3F_aw,0x6d318a177015b379:0xacfdc54d3e78a69e,Samurai Bowl,"5/574 Colombo Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.5374177,172.6367698,Restaurant,4.0,1183.0,,"japanese restaurant in Christchurch, New Zealand",40,691506ccc29c3db01a7f4a7c,ChIJebMVcBeKMW0RnqZ4Pk3F_aw
ChIJk3xMKWWJMW0RbxgE05MIFhM,0x6d318965294c7c93:0x13160893d304186f,CBK Craft Bar & Kitchen Ferrymead,"23 Humphreys Drive, Woolston, Christchurch 8023, New Zealand",-43.5567626,172.70497129999998,Bar,4.7,1177.0,,"bars in Christchurch, New Zealand",60,6915062dc4f20f5a23c02103,ChIJk3xMKWWJMW0RbxgE05MIFhM
ChIJTb0QXB-KMW0RsS5alXbaYcY,0x6d318a1f5c10bd4d:0xc661da76955a2eb1,C4 Coffee Co.,"113 Fitzgerald Avenue, Christchurch Central City, Christchurch 8011, New Zealand",-43.5337639,172.6502281,Coffee shop,4.6,1175.0,,"cafes in Christchurch, New Zealand",20,6915060c231ffe5bb755510e,ChIJTb0QXB-KMW0RsS5alXbaYcY
ChIJvwUn3jyKMW0R-XnC8Z4RSj4,0x6d318a3cde2705bf:0x3e4a119ef1c279f9,Mumbaiwala Christchurch,"BNZ CENTRE 120 Hereford Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.532118399999995,172.63545689999998,Indian restaurant,4.4,1173.0,,"takeaways in Christchurch, New Zealand",60,69150642d0a88fdd42b42185,ChIJvwUn3jyKMW0R-XnC8Z4RSj4
ChIJpR4psD2KMW0RjwzG9j-AtwY,0x6d318a3db0291ea5:0x6b7803ff6c60c8f,The Craft Embassy,"The Terrace Level One/126 Oxford Terrace, Christchurch Central City, Christchurch 8011, New Zealand",-43.532660199999995,172.63408239999998,Bar,4.5,1156.0,,"bars in Christchurch, New Zealand",0,6915061fcc56d3342f0925f9,ChIJpR4psD2KMW0RjwzG9j-AtwY
ChIJYaFhf2KKMW0RtNDml7NzHic,0x6d318a627f61a161:0x271e73b397e6d0b4,Speight's Ale House Tower Junction,"2 Troup Drive, Riccarton, Christchurch 8011, New Zealand",-43.539838599999996,172.6048257,Gastropub,4.2,1146.0,,"bars in Christchurch, New Zealand",20,6915062371577f928e831715,ChIJYaFhf2KKMW0RtNDml7NzHic
ChIJJ2r8sj2KMW0R7p2RckN0Xy4,0x6d318a3db2fc6a27:0x2e5f744372919dee,Original Sin,"Ground Floor A/76 Hereford Street, Christchurch Central City, Christchurch 8011, New Zealand",-43.532229099999995,172.6341205,Italian restaurant,4.2,1142.0,,"restaurants in Christchurch, New Zealand",80,691504c5f05275d176ff0c06,ChIJJ2r8sj2KMW0R7p2RckN0Xy4
